nibs-gsin,bpr-opi,gsin-description_en,gsin-description_fr,bpr-opi-url_en,bpr-opi-url_fr,gsin-code-status_en,gsin-code-status_fr
N7035,"[""EJ""]",ADP Support Equipment,"Traitement automatique de l'information, ̩quipement de soutien","[""http://www.ssc-spc.gc.ca/pages/proc-appr-eng.html""]","[""http://www.ssc-spc.gc.ca/pages/proc-appr-fra.html""]",Active,Actif
WL7025,"[""EJ""]",ADP INPUT-OUTPUT AND STORAGE DEVICES - LEASING OF EQUIPMENT,Dispositifs TAD d'entr̩e-sortie et de m̩moire - location �� bail d'̩quipement,"[""http://www.ssc-spc.gc.ca/pages/proc-appr-eng.html""]","[""http://www.ssc-spc.gc.ca/pages/proc-appr-fra.html""]",Active,Actif
WL7025AC,"[""EJ""]",DIGITIZERS - LEASE,Convertisseurs analogiques - location �� bail,"[""http://www.ssc-spc.gc.ca/pages/proc-appr-eng.html""]","[""http://www.ssc-spc.gc.ca/pages/proc-appr-fra.html""]",Active,Actif
WR7010AD,"[""EJ""]","COMPUTERS, DIGITAL SYSTEMS, MICRO - RENTAL","Ordinateurs, num̩riques, micro - location","[""http://www.ssc-spc.gc.ca/pages/proc-appr-eng.html""]","[""http://www.ssc-spc.gc.ca/pages/proc-appr-fra.html""]",Active,Actif
WR7025,"[""EJ""]",ADP INPUT-OUTPUT AND STORAGE DEVICES - RENTAL,Dispositifs TAD d'entr̩e-sortie et de m̩moire - location,"[""http://www.ssc-spc.gc.ca/pages/proc-appr-eng.html""]","[""http://www.ssc-spc.gc.ca/pages/proc-appr-fra.html""]",Active,Actif
D301B,"[""EW""]",Data Centre Services,Services de centre de donn̩es,"[""http://www.ssc-spc.gc.ca/pages/proc-appr-eng.html""]","[""http://www.ssc-spc.gc.ca/pages/proc-appr-fra.html""]",Active,Actif
D301CD,"[""EW""]",Disaster Recovery Services,Services de r̩cup̩ration suivant les d̩sastres,"[""http://www.ssc-spc.gc.ca/pages/proc-appr-eng.html""]","[""http://www.ssc-spc.gc.ca/pages/proc-appr-fra.html""]",Active,Actif
D301BBM,"[""EW""]","Facilities Management Services, Large Scale","Services de la gestion des installations, �� grande puissance","[""http://www.ssc-spc.gc.ca/pages/proc-appr-eng.html""]","[""http://www.ssc-spc.gc.ca/pages/proc-appr-fra.html""]",Active,Actif
D301BBN,"[""EW""]","Facilities Management Services, Local Area Network","Services de la gestion des installations, r̩seau local","[""http://www.ssc-spc.gc.ca/pages/proc-appr-eng.html""]","[""http://www.ssc-spc.gc.ca/pages/proc-appr-fra.html""]",Active,Actif
D301D,"[""EW""]",Facilities Operation and Outsourcing Services,Exploitation des installations et service d'impartition,"[""http://www.ssc-spc.gc.ca/pages/proc-appr-eng.html""]","[""http://www.ssc-spc.gc.ca/pages/proc-appr-fra.html""]",Active,Actif
JI7010,"[""EW""]",ADPE System Configuration - Installation,"��quipement pour le traitement automatique de donn̩es, configuration du syst̬me - installation","[""http://www.ssc-spc.gc.ca/pages/proc-appr-eng.html""]","[""http://www.ssc-spc.gc.ca/pages/proc-appr-fra.html""]",Active,Actif
JI7021,"[""EW""]","ADP Central Processing Unit (CPU, Computer) Digital - Installation","Unit̩ centrale de traitement, UCT, ordinateur, num̩rique - installation","[""http://www.ssc-spc.gc.ca/pages/proc-appr-eng.html""]","[""http://www.ssc-spc.gc.ca/pages/proc-appr-fra.html""]",Active,Actif
JI7025,"[""EW""]",ADP Input - Output and Storage Devices - Installation,Dispositifs TAD d'entr̩e-sortie et de m̩moire - installation,"[""http://www.ssc-spc.gc.ca/pages/proc-appr-eng.html""]","[""http://www.ssc-spc.gc.ca/pages/proc-appr-fra.html""]",Active,Actif
JX5815,"[""EW""]",Teletype and Facsimile Equipment - Maintenance,Mat̩riel de t̩l̩type et de t̩l̩copie - entretien,"[""http://www.ssc-spc.gc.ca/pages/proc-appr-eng.html""]","[""http://www.ssc-spc.gc.ca/pages/proc-appr-fra.html""]",Active,Actif
JX7010,"[""EW""]","Automatic Data Processing Equipment, System Configuration - Repair","��quipement pour le traitement automatique de donn̩es, configuration du syst̬me - r̩paration","[""http://www.ssc-spc.gc.ca/pages/proc-appr-eng.html""]","[""http://www.ssc-spc.gc.ca/pages/proc-appr-fra.html""]",Active,Actif
JX7010A,"[""EW""]","Computers, Digital Systems, Large Scale (May Include Operating System Software) - Maintenance","Ordinateurs num̩riques grande puissance, peuvent comprendre le logiciel d'application - entretien","[""http://www.ssc-spc.gc.ca/pages/proc-appr-eng.html""]","[""http://www.ssc-spc.gc.ca/pages/proc-appr-fra.html""]",Active,Actif
JX7020,"[""EW""]","ADP Central Processing Unit (CPU, Computer) Analog - Maintenance","Unit̩ centrale de traitement (calculateur), analogique - entretien","[""http://www.ssc-spc.gc.ca/pages/proc-appr-eng.html""]","[""http://www.ssc-spc.gc.ca/pages/proc-appr-fra.html""]",Active,Actif
JX7021,"[""EW""]","ADP Central Processing Unit (CPU,Computer) Digital - Maintenance","Unit̩ centrale de traitement, UCT, ordinateur, num̩rique - entretien","[""http://www.ssc-spc.gc.ca/pages/proc-appr-eng.html""]","[""http://www.ssc-spc.gc.ca/pages/proc-appr-fra.html""]",Active,Actif
JX7021A,"[""EW""]","Computer, CPU, Digital - Large Scale - IBM Plug Compatible - Maintenance","UCT d'ordinateurs, num̩rique, grande puissance, compatible avec le mat̩riel IBM - entretien","[""http://www.ssc-spc.gc.ca/pages/proc-appr-eng.html""]","[""http://www.ssc-spc.gc.ca/pages/proc-appr-fra.html""]",Active,Actif
JX7021AD,"[""EW""]","Computers CPU, Digital, Micro - Maintenance","UCT d'ordinateurs, num̩rique, micro - entretien","[""http://www.ssc-spc.gc.ca/pages/proc-appr-eng.html""]","[""http://www.ssc-spc.gc.ca/pages/proc-appr-fra.html""]",Active,Actif
JX7022,"[""EW""]","ADP Central Processing Unit (CPU, Computer) Hybrid - Maintenance","Unit̩ centrale de traitement, calculateur, hybride - entretien","[""http://www.ssc-spc.gc.ca/pages/proc-appr-eng.html""]","[""http://www.ssc-spc.gc.ca/pages/proc-appr-fra.html""]",Active,Actif
JX7025,"[""EW""]",ADP Input-Output and Storage Devices - Maintenance,Dispositifs TAD d'entr̩e-sortie et de m̩moire - entretien,"[""http://www.ssc-spc.gc.ca/pages/proc-appr-eng.html""]","[""http://www.ssc-spc.gc.ca/pages/proc-appr-fra.html""]",Active,Actif
JX7025A,"[""EW""]",Computer Graphics Equipment N.E.S. - Maintenance,��quipement informatique graphique - entretien,"[""http://www.ssc-spc.gc.ca/pages/proc-appr-eng.html""]","[""http://www.ssc-spc.gc.ca/pages/proc-appr-fra.html""]",Active,Actif
JX7010AA,"[""EW""]","Computers, Digital Systems, Large Scale (May Include Operating Systems Software) other than IBM Plug Compatible - Maintenance","Ordinateurs num̩riques, grande puissance, peuvent comprendre le logiciel d'application, non compatible avec le mat̩riel IBM - entretien","[""http://www.ssc-spc.gc.ca/pages/proc-appr-eng.html""]","[""http://www.ssc-spc.gc.ca/pages/proc-appr-fra.html""]",Active,Actif
JX7010AB,"[""EW""]","Computers, Digital Systems, Mini/Super Micro (May Include Operating System Software) - Maintenance","Ordinateurs num̩riques, mini/super micro, peuvent comprendre le logiciel d'application - entretien","[""http://www.ssc-spc.gc.ca/pages/proc-appr-eng.html""]","[""http://www.ssc-spc.gc.ca/pages/proc-appr-fra.html""]",Active,Actif
JX7010AC,"[""EW""]","Computers, Digital Systems, Mini/Super Micro (May Include Operating System Software) Other Than IBM Plug Compatible - Maintenance","Ordinateurs num̩riques, mini/super micro mini/super micro, peuvent comprendre le logiciel d'application, non compatibles avec le mat̩riel IBM - entretien","[""http://www.ssc-spc.gc.ca/pages/proc-appr-eng.html""]","[""http://www.ssc-spc.gc.ca/pages/proc-appr-fra.html""]",Active,Actif
JX7010AD,"[""EW""]","Computers, Digital Systems, Micro - Repair and Overhaul","Ordinateurs, syst̬mes num̩riques, micro - r̩paration et r̩vision","[""http://www.ssc-spc.gc.ca/pages/proc-appr-eng.html""]","[""http://www.ssc-spc.gc.ca/pages/proc-appr-fra.html""]",Active,Actif
JX7010AE,"[""EW""]","Computers, Digital Systems, Personal/Portable (May Include Operating System Software - Maintenance","Ordinateurs num̩riques, personnels/portatifs, peuvent comprendre le logiciel d'application - entretien","[""http://www.ssc-spc.gc.ca/pages/proc-appr-eng.html""]","[""http://www.ssc-spc.gc.ca/pages/proc-appr-fra.html""]",Active,Actif
JX7010AG,"[""EW""]","Computers, Digital Systems, Personal/Portable (May Include Operating System Software) other than IBM Compatible - Maintenance","Ordinateurs num̩riques, personnels/portatifs, peuvent comprendre le logiciel d'application, non compatibles avec le mat̩riel IBM - ENTRETIEN","[""http://www.ssc-spc.gc.ca/pages/proc-appr-eng.html""]","[""http://www.ssc-spc.gc.ca/pages/proc-appr-fra.html""]",Active,Actif
JX7010AH,"[""EW""]","Computers, Digital Systems, Special Purpose, Includes Artificial Intelligence, Array, Parallel, Vector etc. - Maintenance","Ordinateurs num̩riques, sp̩cialis̩s, comprennent l'intelligence artificielle, l'organisation matricielle, le calcul en parall̬le et le vecteur, etc -entretien","[""http://www.ssc-spc.gc.ca/pages/proc-appr-eng.html""]","[""http://www.ssc-spc.gc.ca/pages/proc-appr-fra.html""]",Active,Actif
JX7010B,"[""EW""]","Computers, Digital Turnkey Systems, Large Scale (Includes Application Software) - Maintenance","Ordinateurs num̩riques, cl̩s en main, grande puissance, y compris le logiciel d'application - entretien","[""http://www.ssc-spc.gc.ca/pages/proc-appr-eng.html""]","[""http://www.ssc-spc.gc.ca/pages/proc-appr-fra.html""]",Active,Actif
JX7010BA,"[""EW""]","Computers, Digital Turnkey Systems, Mini/Super Micro (Includes Applicating Software) - Maintenance","Ordinateurs num̩riques, cl̩s en main, mini/super, y compris le logiciel d'application - entretien","[""http://www.ssc-spc.gc.ca/pages/proc-appr-eng.html""]","[""http://www.ssc-spc.gc.ca/pages/proc-appr-fra.html""]",Active,Actif
JX7010BB,"[""EW""]","Computers, Digital Turnkey Systems, Personal/Portable (Includes Application Software - Maintenance","Ordinateurs num̩riques, cl̩s en main, personnels/portatifs, y compris le logiciel d'application - entretien","[""http://www.ssc-spc.gc.ca/pages/proc-appr-eng.html""]","[""http://www.ssc-spc.gc.ca/pages/proc-appr-fra.html""]",Active,Actif
JX7010C,"[""EW""]","Computers, Miscellaneous Systems, Analog Computer (Including Turnkey) - Maintenance","Ordinateurs divers, analogique y compris, cl̩s en main - entretien","[""http://www.ssc-spc.gc.ca/pages/proc-appr-eng.html""]","[""http://www.ssc-spc.gc.ca/pages/proc-appr-fra.html""]",Active,Actif
JX7010CA,"[""EW""]","Computers, Miscellaneous Systems, Hybrid Computer (Including Turnkey) - Maintenance","Ordinateurs divers, hybride y compris, cl̩s en main - entretien","[""http://www.ssc-spc.gc.ca/pages/proc-appr-eng.html""]","[""http://www.ssc-spc.gc.ca/pages/proc-appr-fra.html""]",Active,Actif
