prj_cd,prd_cd,proj_dsc,proj_dsc_fr,fin_sta,contract_app_dt,off_acc_dt,cond_rep_amt,grant_amt,non_rep_amt,uncond_rep_amt,wd_assistance,oth_fed_amt,prj_costs,region,sup_cd,cln_lnm,cln_lnm_fr,prov_cd,sup_city,multiyrfund
8555,1,Construct heated spectator viewing area for sports complex.,Construire une aire chauffée pour les spectateurs au complexe sportif  ,600,7/30/2009,9/28/2009,0,0,80000,0,80000,0,274002,M,F08607   ,Hazelridge Sports Complex Inc.,Hazelridge Sports Complex Inc.  ,MB  ,Hazelridge,1
8556,1,Construct and landscape homes,Construire des maisons et aménagement paysager  ,600,7/30/2009,8/31/2009,0,0,0,315000,315000,0,595300,M,F08623   ,St. Georges Community Development Corporation,Société d'aide au développement des collectivités de St. Georges  ,MB  ,St. Georges,1
8562,1,Refurbish six existing municipal parks including picnic areas and playgrounds,"Remettre à neuf les six parcs municipaux existants, y compris les aires de pique-nique et de jeux  ",600,8/19/2009,9/04/2009,0,0,125700,0,125700,0,168084,S,456930,Northern Village of Air Ronge,Village nordique d'Air Ronge  ,SK  ,Air Ronge,2
8565,1,Create a campground/picnic facility and boat launch with dock,"Aménager un terrain de camping, une aire de pique-nique et un quai doté d'une rampe de mise à l'eau",600,8/19/2009,9/04/2009,0,0,30000,0,30000,0,40875,S,459319,Northern Settlement of Brabant Lake,Localité nordique de Brabant Lake  ,SK  ,La Ronge,1
8571,1,Renovate arena/multiplex,Rénover l'aréna et le centre multiplexe  ,600,9/30/2009,10/28/2009,0,0,451733,0,451733,0,1470437,S,455283,City of Lloydminster,Ville de Lloydminster  ,AB  ,Lloydminster,2
8572,1,Upgrade North Centennial Rec Facility with security cameras and lighting and pool tiling,"Moderniser l'installation de loisirs North Centennial : caméras de surveillance, éclairage et tuiles pour la piscine  ",600,1/28/2010,2/15/2010,0,0,226667,0,226667,0,680000,M,80952,The City of Winnipeg,Ville de Winnipeg  ,MB  ,Winnipeg,1
8575,1,Construct additions to the Landmark Rec Center Annex,Construire des ajouts à l'annexe du centre des loisirs de Landmark  ,600,7/30/2009,8/25/2009,0,0,123750,0,123750,0,375000,M,F08617   ,Rural Municipality of Tache,Municipalité rurale de Tache  ,MB  ,Lorette,1
8576,1,Upgrade arena complex with a cement floor,Moderniser l'aréna par l'ajout d'un plancher de ciment  ,600,10/02/2009,10/19/2009,0,0,61985,0,61985,0,186142,M,F08605   ,Swan Lake Recreation Complex Inc.,Swan Lake Recreation Complex Inc.  ,MB  ,Swan Lake,1
8578,1,Support regional economic development for southeast Alberta,Appuyer le développement économique régional dans le Sud-Est de l'Alberta  ,600,10/27/2009,11/09/2009,0,0,660530,0,660530,0,875419,A,F04860   ,Economic Development Alliance of Southeast Alberta,Economic Development Alliance of Southeast Alberta  ,AB  ,Medicine Hat,2
8589,1,Support the establishment of a Northern Mineral Science Vocational Training Program,Aider à la création d'un programme de formation professionnelle en sciences minérales pour le Nord  ,600,8/27/2009,9/17/2009,0,0,297000,0,297000,0,457600,M,F07570   ,The Northern Manitoba Sector Council Inc.,The Northern Manitoba Sector Council Inc.  ,MB  ,The Pas,1
8595,1,Construct north Lethbridge sports park picnic shelter,Construire un abri de pique-nique au parc des sports de Lethbridge Nord  ,600,11/16/2009,12/08/2009,0,0,538000,0,538000,0,1631026,A,F08334   ,City of Lethbridge,Ville de Lethbridge  ,AB  ,Lethbridge,2
8597,1,Renovate the Shoal Lake Communiplex,Rénover le Communiplex de Shoal Lake  ,600,12/17/2009,1/11/2010,0,0,41310,0,41310,0,128281,M,455820,Rural Municipality of Shoal Lake,Municipalité rurale de Shoal Lake  ,MB  ,Shoal Lake,2
8601,1,Support construction of a new Hazel Bluff Community Hall,Appuyer la construction de la nouvelle salle communautaire de Hazel Bluff  ,600,3/26/2010,3/26/2010,0,0,365000,0,365000,10000,1091546,A,F08660   ,Hazel Bluff Community Agricultural Society (A Div. of The Westlock Ag. Society),Hazel Bluff Community Agricultural Society (une div. de The Westlock Ag. Society)  ,AB  ,Westlock,2
8604,2,Convert the decommissioned water treatment plant into a community activity centre,Transformer la station d'épuration désaffectée en centre communautaire d'activités  ,600,1/13/2011,8/11/2009,0,0,150341,0,150341,0,309274,A,455361,Town of Ponoka,Municipalité de Ponoka  ,AB  ,Ponoka,1
8604,1,Convert the decommissioned water treatment plant into a community activity centre,Transformer la station d'épuration désaffectée en centre communautaire d'activités  ,600,7/30/2009,8/11/2009,0,0,87100,0,87100,0,179180,A,455361,Town of Ponoka,Municipalité de Ponoka  ,AB  ,Ponoka,2
8606,1,Support construction of new storage and fire training facility,Appuyer la construction d'une nouvelle installation d'entreposage et d'entraînement à la lutte contre les incendies  ,600,7/30/2009,8/13/2009,0,0,163823,0,163823,0,222469,A,F08665   ,Bow Island & District Fire Dept. Fund Raising Association & Town of Bow Island,Bow Island & District Fire Department Fund Raising Association  ,AB  ,Bow Island,1
8608,1,Establish a Life Sciences and transportation training Centre,Établir un centre de formation en sciences de la vie et en transports  ,600,12/21/2009,2/18/2010,0,0,366200,0,366200,0,1642184,M,F03351   ,(CAHRD) Centre for Aboriginal Human Resource Development Inc.,Centre for Aboriginal Human Resource Development Inc. (CAHRD)  ,MB  ,Winnipeg,1
8617,2,Construct a new recycling facility to improve operating efficiency,Construire le centre de tri régional de Newell  ,600,1/04/2011,11/13/2009,0,0,48971,0,48971,0,97943,A,F08709   ,Newell Recycling Association,Newell Recycling Association  ,AB  ,Brooks,1
8617,1,Construct a new recycling facility to improve operating efficiency,Construire le centre de tri régional de Newell  ,600,11/03/2009,11/13/2009,0,0,694750,0,694750,0,1389888,A,F08709   ,Newell Recycling Association,Newell Recycling Association  ,AB  ,Brooks,2
8620,1,Support the implementation of the Kikino tourism development strategy,Appuyer la mise en oeuvre de la stratégie de développement du tourisme de Kikino  ,600,7/28/2009,9/02/2009,0,0,465983,0,465983,0,995469,A,455816,Kikino Metis Settlement Corporation,Établissement métis de Kikino  ,AB  ,Kikino,2
8621,1,Support implementation of a major site renovation plan and development of new programs,Appuyer la mise en oeuvre d'un plan de remise en état d'un lieu d'intérêt et l'instauration de nouveaux programmes  ,600,8/19/2009,9/01/2009,0,0,875000,0,875000,0,1518514,A,F05597   ,Alberta Birds of Prey Foundation,Alberta Birds of Prey Foundation  ,AB  ,Coaldale,2
8623,1,Support building upgrades to increase the capacity of the Grande Prairie Farmer's Market,Soutenir la rénovation d'un bâtiment pour augmenter la capacité du marché des fermiers à Grande Prairie  ,600,11/24/2009,12/22/2009,0,0,511600,0,511600,0,665323,A,F08712   ,Grande Prairie Farmers' Market Society,Grande Prairie Farmers' Market Society  ,AB  ,Grande Prairie,2
8623,2,Support building upgrades to increase the capacity of the Grande Prairie Farmer's Market,Soutenir la rénovation d'un bâtiment pour augmenter la capacité du marché des fermiers à Grande Prairie  ,600,12/09/2010,12/22/2009,0,0,47657,0,47657,0,61940,A,F08712   ,Grande Prairie Farmers' Market Society,Grande Prairie Farmers' Market Society  ,AB  ,Grande Prairie,1
8631,1,Construct a world-class Nordic ski racing venue.,Construire des installations de ski nordique de compétition de classe mondiale  ,600,9/17/2009,10/19/2009,0,0,400000,0,400000,0,823710,B,F08706   ,Golden Nordic Ski Club Society,Golden Nordic Ski Club Society  ,BC  ,Golden,2
8635,1,Support construction of three winterized cabins at Camp Warwa,Appuyer la construction de trois refuges toutes saisons au Camp Warwa  ,600,3/22/2010,3/29/2010,0,0,95458,0,95458,0,142475,A,F08718   ,Camp Warwa,Camp Warwa  ,AB  ,Darwell,1
8639,1,Support Quatse Salmon Stewardship Centre entrance beautification and greenway initiative,Appuyer les travaux d'amélioration de l'entrée et l'aménagement d'un corridor vert au Centre d'intendance du saumon de Quatse  ,600,8/19/2009,8/31/2009,0,0,75897,0,75897,0,111613,B,F08700   ,Northern Vancouver Island Salmonid Enhancement Association,Northern Vancouver Island Salmonid Enhancement Association  ,BC  ,Port Hardy,1
8662,1,Replace and upgrade the tourist visitor information centre in Port Alberni,Remplacer par des installations plus modernes le centre d'information touristique de Port Alberni  ,600,9/04/2009,10/01/2009,0,0,706192,0,706192,0,1502702,B,F08644   ,Alberni Valley Chamber of Commerce,Chambre de commerce d'Alberni Valley  ,BC  ,Port Alberni,2
8667,1,Build and expand tree nurseries and stool beds in Princeton,Construire et agrandir trois pépinières et marcottières à Princeton  ,500,10/28/2009,11/25/2009,0,0,0,364271,364271,0,485694,B,F08648   ,CSQ Environmental Technologies Ltd.,CSQ Environmental Technologies Ltd.  ,BC  ,Surrey,2
8673,1,Upgrade Fort Steele Heritage Town wireless network and security systems,Mettre à jour le réseau sans fil et les systèmes de sécurité du village patrimonial de Fort Steele,600,8/19/2009,9/15/2009,0,0,38500,0,38500,0,65713,B,F07352   ,Friends of Fort Steele Society,Friends of Fort Steele Society  ,BC  ,Fort Steele,1
8688,1,Renovate Blue Lake outdoor education centre,Rénover le centre d'éducation en plein air de Blue Lake  ,600,1/21/2010,1/29/2010,0,0,1200000,0,1200000,0,1206125,B,F08628   ,Blue Lake Forest Education Society,Blue Lake Forest Education Society  ,BC  ,Cranbrook,2
8689,1,Provide for the replacement of the current refrigeration unit in community curling rink,Offrir un soutien pour remplacer l'unité de réfrigération du centre de curling communautaire  ,600,7/30/2009,8/04/2009,0,0,85112,0,85112,0,250330,A,455371,Town of Innisfail,Municipalité d'Innisfail  ,AB  ,Innisfail,1
8691,1,Support upgrades to convert outdoor skating rink into an all season multi-use facility,Appuyer les améliorations à la patinoire extérieure en vue de la transformer en installation multifonctionnelle quatre saisons  ,600,10/22/2009,11/13/2009,0,0,25182,0,25182,0,74064,A,456056,Town of Gibbons,Municipalité de Gibbons  ,AB  ,Gibbons,1
8693,1,"Develop and market a new ""Massive Exterior Wood Wall System"" technology","Prolonger et améliorer les chaînes de production, introduire de nouvelles technologies et diversifier la clientèle  ",650,7/28/2009,8/21/2009,0,0,0,396479,396479,0,396479,B,F08629   ,Golden Timber Frames Limited Partnership and Golden Timber Frames Ltd.,Golden Timber Frames Limited Partnership and Golden Timber Frames Ltd.  ,BC  ,Invermere,2
8696,1,"Support upgrades to park playgrounds, building and trails","Appuyer l'amélioration des terrains de jeux, du bâtiment et des sentiers du parc  ",600,10/09/2009,10/20/2009,0,0,58403,0,58403,0,175415,A,455972,Town of Legal,Municipalité de Legal  ,AB  ,Legal,2
8698,1,Support the design and construction of the recreational trail system,Appuyer la conception et l'aménagement du réseau de sentiers récréatifs  ,600,7/31/2009,8/13/2009,0,0,56682,0,56682,0,242132,A,456376,Town of Three Hills,Municipalité de Three Hills  ,AB  ,Three Hills,1
8708,1,Assist building expansion and construction upgrades to Stirling multi-purpose facility,Appuyer les travaux d'agrandissement et de rénovation de l'installation polyvalente de Stirling  ,600,6/17/2009,7/14/2009,0,0,101667,0,101667,0,308696,A,456337,Village of Stirling,Village de Stirling  ,AB  ,Stirling,2
8709,1,Construct the Vancouver Island Mountain Centre,Construire le Vancouver Island Mountain Centre  ,600,7/28/2009,9/03/2009,0,0,795000,0,795000,0,2050468,B,F05946   ,Vancouver Island Mountain Sports Society,Vancouver Island Mountain Sports Society ,BC  ,Courtenay,2
8709,2,Construct the Vancouver Island Mountain Centre,Construire le Vancouver Island Mountain Centre  ,600,3/16/2011,9/03/2009,0,0,320000,0,320000,0,482406,B,F05946   ,Vancouver Island Mountain Sports Society,Vancouver Island Mountain Sports Society ,BC  ,Courtenay,1
8710,1,Support renovations and upgrades to the Sylvan Lake Aquatic Centre,Appuyer les travaux de rénovation et d'amélioration du centre aquatique de Sylvan Lake  ,600,7/31/2009,8/24/2009,0,0,99945,0,99945,0,301121,A,455405,Town of Sylvan Lake,Municipalité de Sylvan Lake  ,AB  ,Sylvan Lake,1
8711,1,Provide for renovation upgrades and improvements to the Raymond Ice Arena,Offrir un soutien aux travaux de rénovation et de modernisation de la patinoire de Raymond  ,600,7/29/2009,8/20/2009,0,0,100000,0,100000,0,329401,A,455686,Town of Raymond,Municipalité de Raymond  ,AB  ,Raymond,2
8712,1,Expand and enhance Hospital Bay float and boat docking infrastructure,Agrandir et améliorer les quais de la Hospital Bay et l'infrastructure d'amarrage de bateaux  ,610,7/16/2009,8/04/2009,0,0,37732,0,37732,0,56316,B,F08682   ,The Harbour Authority of Pender Harbour,Administration portuaire de Pender Harbour  ,BC  ,Madeira Park,1
8715,1,Coordinate and manage invasive plants on public lands in the East Kootenay area,Coordonner et gérer les plantes invasives sur les terres publiques dans la région d'East Kootenay  ,600,8/19/2009,8/28/2009,0,0,386250,0,386250,0,396886,B,F08705   ,East Kootenay Invasive Plant Council,East Kootenay Invasive Plant Council  ,BC  ,Cranbrook,2
8722,1,Rehabilitate skate shack and assist with grounds development,Remettre en état l'abri de la patinoire et contribuer à l'aménagement du site  ,600,10/09/2009,10/26/2009,0,0,162850,0,162850,0,495302,A,F08483   ,The Hazeldean Community League and The City of Edmonton,The Hazeldean Community League  ,AB  ,Edmonton,1
8727,1,Assist with upgrades and improvements to Central McDougall Park,Appuyer la modernisation et l'amélioration du parc Central McDougall  ,600,10/09/2009,10/29/2009,0,0,230000,0,230000,0,1012547,A,F08739   ,"Central McDougall Community League, City of Edmonton",Central McDougall Community League  ,AB  ,Edmonton,3
8729,1,Construct phase one of the Senkulmen Enterprise Park,Réalisation de la 1re phase de construction du parc d'entreprises Senkulmen  ,600,10/28/2009,11/06/2009,0,0,2700000,0,2700000,1643809,8809435,B,F05347   ,Osoyoos Indian Band,Bande indienne Osoyoos  ,BC  ,Oliver,2
8732,1,Assist in construction upgrades to the Athabasca Regional Multiplex facility field house,Appuyer les travaux de rénovations du complexe sportif de l'Athabasca Regional Multiplex  ,600,7/28/2009,8/17/2009,0,0,144220,0,144220,0,432263,A,F08738   ,Athabasca Regional Multiplex Society and Town of Athabasca,Athabasca Regional Multiplex Society et municipalité d'Athabasca  ,AB  ,Athabasca,1
8733,1,Provide assistance for the enhancement of the Victoria Park cricket fields,Contribuer à l'amélioration des terrains de cricket du parc Victoria  ,600,12/21/2009,1/20/2010,0,0,32331,0,32331,0,97972,A,F08733   ,Alberta Cricket Association and The City of Edmonton,Alberta Cricket Association et Ville d'Edmonton  ,AB  ,Chestermere,1
8735,1,Provide for the replacement and rehabilitation of ten city playgrounds in Medicine Hat,Offrir un soutien au remplacement et à la revitalisation de dix terrains de jeux municipaux à Medicine Hat,600,6/30/2009,7/14/2009,0,0,196106,0,196106,0,576783,A,455418,City of Medicine Hat,Ville de Medicine Hat  ,AB  ,Medicine Hat,2
8736,1,Produce and distribute high purity cadmium shot,Produire et distribuer de la poudre granulée de cadmium de très grande pureté  ,500,8/19/2009,8/26/2009,0,0,0,272350,272350,0,1469288,B,F08707   ,5N Plus Inc.,Firebird Technologies Inc.  ,QC  ,Saint-Laurent,2
8739,1,Support construction of an accessible water park playground within Hudson Park Playground,Appuyer la construction d'une aire de jets d'eau facile d'accès au terrain de jeux du parc Hudson  ,600,8/19/2009,9/14/2009,0,0,207824,0,207824,0,780164,A,F08737   ,Cumberland/Oxford Community League (COCL) and The City of Edmonton,Cumberland/Oxford Community League (COCL) et la Ville d'Edmonton  ,AB  ,Edmonton,2
8746,1,Construct a new sensory evaluation laboratory for BC Wines marked VQA,Construire un nouveau laboratoire d'évaluation sensorielle pour les vins VQA de la Colombie-Britannique  ,600,11/23/2009,12/07/2009,0,0,62000,0,62000,0,121792,B,F08671   ,British Columbia Wine Authority,British Columbia Wine Authority  ,BC  ,Penticton,1
8749,2,Extend Somenos Marsh Open Air Classroom Boardwalk,Prolonger le trottoir de bois de Somenos Marsh utilisé pour les classes en plein air  ,600,11/23/2010,11/25/2009,0,0,43032,0,43032,0,50819,B,F08669   ,Somenos Marsh Wildlife Society,Somenos Marsh Wildlife Society  ,BC  ,Duncan,1
8749,1,Extend Somenos Marsh Open Air Classroom Boardwalk,Prolonger le trottoir de bois de Somenos Marsh utilisé pour les classes en plein air  ,600,11/03/2009,11/25/2009,0,0,55000,0,55000,0,100000,B,F08669   ,Somenos Marsh Wildlife Society,Somenos Marsh Wildlife Society  ,BC  ,Duncan,1
8759,2,Expand Red Mountain lodge into a four-season conference centre,Transformer le pavillon de Red Mountain en centre de congrès quatre saisons  ,500,9/29/2010,3/03/2010,0,0,0,330000,330000,0,330000,B,F08727   ,Red Resort Limited Partnership and RMR Acquisition Corp.,Red Resort Limited Partnership et RMR Acquisition Corp.  ,BC  ,Rossland,1
